1744
# Radius, Mass, Rho, T, Ye, Ym, Mu_e, Mu_mu, Mu_n, M_n_eff, U_n, Xn_val, Mu_p, M_p_eff, U_p, Xp_val
3.782000000000000000e+08 1.829433616013444341e+00 9.499335483116148971e+05 1.753454004081844708e-01 4.988445242859028683e-01 9.999999999958636164e-11 -9.689586524454295580e-01 1.002644967737476236e+02 9.270805392093532191e+02 9.395653500000003078e+02 1.143242088299985310e-11 6.742728235491841090e-27 9.333276470341548929e+02 9.382720100000009325e+02 -4.219057323052055608e-03 3.450237452498026764e-08
3.786000000000000000e+08 1.829775663951287434e+00 9.437832860472417669e+05 1.753268504678606732e-01 4.988542065177297147e-01 9.999999999958468143e-11 -9.699097238610300264e-01 1.002639566299126699e+02 9.270784549320878796e+02 9.395653499999992846e+02 1.135785800667983674e-11 6.660110534583032871e-27 9.333297470410067262e+02 9.382720099999989998e+02 -4.209800779609196297e-03 3.505060923733950377e-08
3.790000000000000000e+08 1.830116171124710256e+00 9.375498536215234781e+05 1.753132577697756878e-01 4.988648655405270582e-01 9.999999999958820987e-11 -9.709325918399375199e-01 1.002632336502500010e+02 9.270762516532423660e+02 9.395653500000012173e+02 1.128278190257203289e-11 6.587117546043693557e-27 9.333319627265698273e+02 9.382720099999999093e+02 -4.200426837767778920e-03 3.566258492749287114e-08
3.794000000000000000e+08 1.830455070527292394e+00 9.311564906233408256e+05 1.753083094389891738e-01 4.988771083260675199e-01 9.999999999958822279e-11 -9.720787307889159345e-01 1.002621938115600386e+02 9.270738595209877531e+02 9.395653500000003078e+02 1.120660954938550355e-11 6.530615036481853826e-27 9.333343613691951077e+02 9.382720099999999093e+02 -4.190824574642704192e-03 3.637974087746988046e-08
3.798000000000000000e+08 1.830792263999529323e+00 9.245188329337049508e+05 1.753158357861766270e-01 4.988914896219382999e-01 9.999999999958325971e-11 -9.734030318350076483e-01 1.002606964942355603e+02 9.270712166207018754e+02 9.395653500000003078e+02 1.112867265577689934e-11 6.498024868210791062e-27 9.333370021566086052e+02 9.382720099999989998e+02 -4.180870928256474883e-03 3.724671422478586569e-08
3.802000000000000000e+08 1.831127621904715452e+00 9.175523414516425692e+05 1.753394804997084888e-01 4.989084660159115447e-01 9.999999999958037750e-11 -9.749592366721179237e-01 1.002586064287267931e+02 9.270682745506595666e+02 9.395653500000012173e+02 1.104827483571298261e-11 6.496871201378391256e-27 9.333399308458918995e+02 9.382720100000009325e+02 -4.170441549878667331e-03 3.830921933949523509e-08
3.806000000000000000e+08 1.831460988923016231e+00 9.101890102276793914e+05 1.753818645954826894e-01 4.989283376959227079e-01 9.999999999958649089e-11 -9.767884833627936692e-01 1.002558238389367204e+02 9.270650039011541139e+02 9.395653500000003078e+02 1.096481480262661586e-11 6.533103403609999856e-27 9.333431749178221253e+02 9.382720099999999093e+02 -4.159435663281030315e-03 3.960830584963061300e-08
3.810000000000000000e+08 1.831792197056568927e+00 9.023968417357482249e+05 1.754440719220008715e-01 4.989511538396483314e-01 9.999999999958836497e-11 -9.789103482005881984e-01 1.002523049222075429e+02 9.270614061438318458e+02 9.395653500000012173e+02 1.087797327701384816e-11 6.610410772980408593e-27 9.333467320476999021e+02 9.382720099999999093e+02 -4.147804790378906148e-03 4.117364349601024236e-08
3.814000000000000000e+08 1.832121084691413326e+00 8.941959385286718607e+05 1.755249835389566526e-01 4.989766495730825757e-01 9.999999999958322094e-11 -9.813127552537633802e-01 1.002480868259133899e+02 9.270575195147574732e+02 9.395653500000003078e+02 1.078784983741130005e-11 6.728722784494398221e-27 9.333505647191093431e+02 9.382720099999999093e+02 -4.135576664747731002e-03 4.301498712765213757e-08
3.818000000000000000e+08 1.832447520827626297e+00 8.856719805299310246e+05 1.756205465474386940e-01 4.990041620858660654e-01 9.999999999958119176e-11 -9.839414522196116009e-01 1.002433145435035442e+02 9.270534261116232528e+02 9.395653500000012173e+02 1.069506746755526073e-11 6.882130973425898790e-27 9.333545936605196403e+02 9.382720099999999093e+02 -4.122874995332814763e-03 4.510944730886357356e-08
3.822000000000000000e+08 1.832771433226384250e+00 8.769861436402243562e+05 1.757241107626538179e-01 4.990326284808232482e-01 9.999999999958399642e-11 -9.867005876492739302e-01 1.002382328279574040e+02 9.270492529458043691e+02 9.395653500000003078e+02 1.060093177358829992e-11 7.058824313839504569e-27 9.333586965369037216e+02 9.382720099999999093e+02 -4.109934616217003622e-03 4.739372709651529796e-08
3.826000000000000000e+08 1.833092839969649113e+00 8.683835292838985333e+05 1.758163101855775845e-01 4.990606613337398856e-01 9.999999999959003225e-11 -9.893483126888297230e-01 1.002335164665208822e+02 9.270460700144559496e+02 9.395653500000003078e+02 1.050605668602952639e-11 7.251551935185039404e-27 9.333618173367356121e+02 9.382720100000009325e+02 -4.096818751464503805e-03 4.943432756822437593e-08
3.830000000000000000e+08 1.833411857329542372e+00 8.601284114793078043e+05 1.758796485990259117e-01 4.990867384555505160e-01 9.999999999958965744e-11 -9.916548386019136130e-01 1.002297864817672490e+02 9.270446536145967684e+02 9.395653500000003078e+02 1.041169910317604522e-11 7.444032810864980492e-27 9.333631923791938334e+02 9.382720099999999093e+02 -4.083713378112641124e-03 5.082172995709858527e-08
3.834000000000000000e+08 1.833728663482104171e+00 8.523852283540202770e+05 1.759206586793446436e-01 4.991093893493313560e-01 9.999999999958488822e-11 -9.936498077365775172e-01 1.002268678659024772e+02 9.270434608971538637e+02 9.395653500000003078e+02 1.032157006596619135e-11 7.581440894934722890e-27 9.333643596130790456e+02 9.382720099999999093e+02 -4.071402385479316877e-03 5.196955377061904247e-08
3.838000000000000000e+08 1.834043504178932693e+00 8.453322712722097058e+05 1.759312957080020334e-01 4.991275207782459589e-01 9.999999999958276857e-11 -9.952122455569779591e-01 1.002250616210684626e+02 9.270425544719699928e+02 9.395653500000003078e+02 1.023719024667792640e-11 7.637985207017411719e-27 9.333652622632748717e+02 9.382720099999989998e+02 -4.060164326830317805e-03 5.276463435403001210e-08
3.842000000000000000e+08 1.834356664356255884e+00 8.390702710759330075e+05 1.759069987032857441e-01 4.991407599452936661e-01 9.999999999958814525e-11 -9.962710692324366901e-01 1.002245408113664524e+02 9.270419379762829521e+02 9.395653500000012173e+02 1.015944537835344922e-11 7.597712400124788600e-27 9.333659001732471552e+02 9.382720099999999093e+02 -4.050159148992094060e-03 5.314552998170155448e-08
3.846000000000000000e+08 1.834668433678085853e+00 8.336069814618120436e+05 1.758477903123922548e-01 4.991496362169275947e-01 9.999999999958903705e-11 -9.968204437521882566e-01 1.002253105799631783e+02 9.270415412602252445e+02 9.395653500000012173e+02 1.008847873024649715e-11 7.459142663662569429e-27 9.333663438481108869e+02 9.382720099999999093e+02 -4.041404821207628117e-03 5.312431177956955529e-08
3.850000000000000000e+08 1.834979073672113881e+00 8.288623921097153798e+05 1.757582949929576144e-01 4.991552425849745678e-01 9.999999999958704665e-11 -9.969199073507927222e-01 1.002272077362611356e+02 9.270412638041076434e+02 9.395653500000012173e+02 1.002374281002192346e-11 7.237047815503188413e-27 9.333666908030187415e+02 9.382720099999999093e+02 -4.033782469378799362e-03 5.277444560997371672e-08
3.854000000000000000e+08 1.835288797921488024e+00 8.247044029021981405e+05 1.756457637893764911e-01 4.991586384298798418e-01 9.999999999958554738e-11 -9.966675918781197074e-01 1.002299718541485021e+02 9.270410347006209122e+02 9.395653500000012173e+02 9.964260499930372314e-12 6.956712357692392098e-27 9.333670067855471189e+02 9.382720100000009325e+02 -4.027088461382888340e-03 5.219004696164279912e-08
3.858000000000000000e+08 1.835597757650140771e+00 8.209636971090229927e+05 1.755190148862433297e-01 4.991607450301661641e-01 9.999999999959180294e-11 -9.961864585243885850e-01 1.002332827315812267e+02 9.270408172608539417e+02 9.395653500000003078e+02 9.908719779837717023e-12 6.647921773926913905e-27 9.333673219538694639e+02 9.382720099999989998e+02 -4.021057531021554610e-03 5.147002891023589811e-08
3.862000000000000000e+08 1.835906049157905784e+00 8.174920682396792108e+05 1.753854206627289691e-01 4.991620458191035614e-01 9.999999999958983838e-11 -9.955813983955393853e-01 1.002368706767001072e+02 9.270406197297536437e+02 9.395653500000012173e+02 9.855935225142424282e-12 6.334831784093457793e-27 9.333676224067922931e+02 9.382720100000009325e+02 -4.015454402744644824e-03 5.068431388826859192e-08
3.866000000000000000e+08 1.836213725796065788e+00 8.141742202719028573e+05 1.752507149271102238e-01 4.991627713339821248e-01 9.999999999958786090e-11 -9.949343912700371328e-01 1.002405255883250561e+02 9.270404675165511890e+02 9.395653499999983751e+02 9.804980422771145212e-12 6.034364843949504793e-27 9.333678782396983706e+02 9.382720099999989998e+02 -4.010094662703522772e-03 4.987989172757101593e-08
3.870000000000000000e+08 1.836520815368113180e+00 8.109417573582899058e+05 1.751182969804721268e-01 4.991631718133830442e-01 9.999999999958041628e-11 -9.942941278786142645e-01 1.002441227786251972e+02 9.270403604195082607e+02 9.395653499999992846e+02 9.755303967106442925e-12 5.754103830133772705e-27 9.333680870613867455e+02 9.382720099999989998e+02 -4.004869975340774602e-03 4.908782192048357644e-08
3.874000000000000000e+08 1.836827338516396679e+00 8.077753003831799142e+05 1.749885360027294001e-01 4.991633802421295840e-01 9.999999999958172167e-11 -9.936683446138804277e-01 1.002476462203478604e+02 9.270402865362472085e+02 9.395653500000012173e+02 9.706699095956672215e-12 5.493077259071558945e-27 9.333682605474372167e+02 9.382720099999999093e+02 -3.999750237857924162e-03 4.831507776109901383e-08
3.878000000000000000e+08 1.837133316888368340e+00 8.046771049677763367e+05 1.748603173358685703e-01 4.991634832777295250e-01 9.999999999958504332e-11 -9.930451568936543572e-01 1.002511326588927147e+02 9.270402273641959709e+02 9.395653500000012173e+02 9.659100229503192700e-12 5.247018843361277096e-27 9.333684181377479945e+02 9.382720099999999093e+02 -3.994739929570556569e-03 4.755787260080064186e-08
3.882000000000000000e+08 1.837438783940677833e+00 8.016777619248796254e+05 1.747309975634731838e-01 4.991635310031365402e-01 9.999999999958559908e-11 -9.923910476421077265e-01 1.002546746234862667e+02 9.270401548979948529e+02 9.395653499999992846e+02 9.612660696796465962e-12 5.008896947347696940e-27 9.333685899878645387e+02 9.382720099999989998e+02 -3.989889047790740051e-03 4.680256695593585374e-08
3.886000000000000000e+08 1.837743785196964241e+00 7.988082845942692365e+05 1.745984467292968911e-01 4.991635513062130380e-01 9.999999999958862346e-11 -9.916775037667843185e-01 1.002583481812429795e+02 9.270400469059851503e+02 9.395653499999992846e+02 9.567580921005613525e-12 4.773946022484297153e-27 9.333688000602973034e+02 9.382720099999999093e+02 -3.985248058415713501e-03 4.603848200869984877e-08
3.890000000000000000e+08 1.838048374026906240e+00 7.960883979835616192e+05 1.744605651118599499e-01 4.991635585944349529e-01 9.999999999957939523e-11 -9.908787110140421239e-01 1.002622260301019566e+02 9.270398856077268874e+02 9.395653500000003078e+02 9.523928636569483013e-12 4.538519867825222453e-27 9.333690678232748041e+02 9.382720099999989998e+02 -3.980849036150146958e-03 4.525532378322930143e-08
3.894000000000000000e+08 1.838352609704034579e+00 7.935325976688078372e+05 1.743117305582811138e-01 4.991635595198092856e-01 9.999999999957924013e-11 -9.899343378638213453e-01 1.002664940487208298e+02 9.270392651541179703e+02 9.395653500000003078e+02 9.481641533411825072e-12 4.285054911591444779e-27 9.333698031353696933e+02 9.382720100000009325e+02 -3.976587397791497835e-03 4.452530544663523665e-08
3.898000000000000000e+08 1.838656560207359236e+00 7.911625508486625040e+05 1.741544746116779618e-01 4.991635568111895127e-01 9.999999999958254885e-11 -9.888649142993265473e-01 1.002710751774089886e+02 9.270382217838622410e+02 9.395653500000003078e+02 9.441166499633823791e-12 4.022524713362936622e-27 9.333709678294467267e+02 9.382720100000009325e+02 -3.972511779934073672e-03 4.385247264112975896e-08
3.902000000000000000e+08 1.838960262876208951e+00 7.888975421226348262e+05 1.739905506714649330e-01 4.991635517146721934e-01 9.999999999958606437e-11 -9.877056913946019590e-01 1.002758950102999336e+02 9.270371417005342209e+02 9.395653500000003078e+02 9.401469705768259743e-12 3.765124436527922426e-27 9.333721746858404913e+02 9.382720099999989998e+02 -3.968616918758272050e-03 4.314840959833807687e-08
3.906000000000000000e+08 1.839263784803261803e+00 7.868140703798433533e+05 1.738162891621446715e-01 4.991635449356377485e-01 9.999999999958504332e-11 -9.864024829439205222e-01 1.002810896773703035e+02 9.270360469367725500e+02 9.395653500000003078e+02 9.363832866218828877e-12 3.499997603675283797e-27 9.333734044906202598e+02 9.382720099999999093e+02 -3.965034483671026067e-03 4.234836029730439421e-08
3.910000000000000000e+08 1.839567299699095715e+00 7.851868544512400404e+05 1.735957645982765252e-01 4.991635366899676574e-01 9.999999999958748609e-11 -9.845307924175211722e-01 1.002878859232025377e+02 9.270349269742230263e+02 9.395653500000003078e+02 9.331995709933864171e-12 3.144464014123669493e-27 9.333746956172517457e+02 9.382720099999999093e+02 -3.962237576240923431e-03 4.105709507095398013e-08
3.914000000000000000e+08 1.839870816367293660e+00 7.835873716260672081e+05 1.733698069872065262e-01 4.991635276984481839e-01 9.999999999959335390e-11 -9.825982460295276111e-01 1.002948643510500233e+02 9.270337508886108253e+02 9.395653500000012173e+02 9.300221932382943233e-12 2.816826494046725383e-27 9.333760471899497588e+02 9.382720100000009325e+02 -3.959488433428859366e-03 3.977871660672421807e-08
3.918000000000000000e+08 1.840174338346427740e+00 7.820018973753984319e+05 1.731412618346268861e-01 4.991635183135066933e-01 9.999999999958916630e-11 -9.806366606812312314e-01 1.003019296009991450e+02 9.270325297708274093e+02 9.395653500000003078e+02 9.268513970076191174e-12 2.519531429171535540e-27 9.333774458654298769e+02 9.382720099999999093e+02 -3.956763412668706792e-03 3.853238439498412299e-08
3.922000000000000000e+08 1.840477875886139536e+00 7.804476113234147197e+05 1.729154420616614840e-01 4.991635091116747858e-01 9.999999999958946357e-11 -9.786959823672304326e-01 1.003089130837344527e+02 9.270312905040253781e+02 9.395653500000003078e+02 9.237376880890686537e-12 2.256104983878075808e-27 9.333788606080801173e+02 9.382720099999999093e+02 -3.954092011915655291e-03 3.734648785135425997e-08
3.926000000000000000e+08 1.840781417865329894e+00 7.788694968209423823e+05 1.726920663936857836e-01 4.991635006550714793e-01 9.999999999958787383e-11 -9.767855497217424743e-01 1.003158117422490818e+02 9.270300256260079550e+02 9.395653499999992846e+02 9.206148652267002705e-12 2.022246668351666852e-27 9.333802990318039292e+02 9.382720099999999093e+02 -3.951379588425396605e-03 3.622018247354437811e-08
3.930000000000000000e+08 1.841084927726129195e+00 7.772025726223512320e+05 1.724703296141496256e-01 4.991634935271994644e-01 9.999999999958879148e-11 -9.749116474922111530e-01 1.003226372737996854e+02 9.270287211891659354e+02 9.395653500000012173e+02 9.174024514238103872e-12 1.813770035866162523e-27 9.333817756365268679e+02 9.382720099999999093e+02 -3.948514362107857778e-03 3.515107813536363380e-08
3.934000000000000000e+08 1.841388357920302310e+00 7.754193040384321939e+05 1.722526047067322319e-01 4.991634881545566893e-01 9.999999999958791260e-11 -9.731044572167258933e-01 1.003293065060808971e+02 9.270273819391902634e+02 9.395653500000003078e+02 9.140821462096496467e-12 1.629711591789318166e-27 9.333832837790066606e+02 9.382720099999999093e+02 -3.945448936761408731e-03 3.415097873242744278e-08
3.938000000000000000e+08 1.841691660479068293e+00 7.735193375552385114e+05 1.720427121233567835e-01 4.991634847061020008e-01 9.999999999958464265e-11 -9.714028056368507746e-01 1.003356952978889325e+02 9.270260243257001775e+02 9.395653500000003078e+02 9.106755640008977504e-12 1.469719539083131620e-27 9.333848040078761414e+02 9.382720099999999093e+02 -3.942182659557147417e-03 3.323538989221440703e-08
3.942000000000000000e+08 1.841994782125890628e+00 7.714898852875443408e+05 1.718415105645480778e-01 4.991634830614210538e-01 9.999999999958572833e-11 -9.698183445121816293e-01 1.003417728221431702e+02 9.270246490558258756e+02 9.395653499999992846e+02 9.071728717267350269e-12 1.330870387001576887e-27 9.333863349259478355e+02 9.382720099999999093e+02 -3.938693517980595971e-03 3.240442900588018010e-08
