1000
T Rho Ye Ym Mue Mum Mun Mup Un Up M*n M*p
8.4661102e+00 3.6402991e+12 9.5340908e-02 5.7063272e-02 2.9821200e+01 9.4421205e+01 9.2208254e+02 9.0052529e+02 2.3235143e+00 1.4415680e+00 9.3595680e+02 9.3466346e+02 
1.9481876e+01 6.3932262e+13 9.7407497e-02 4.7297860e-02 8.1818651e+01 1.0756955e+02 9.2429346e+02 8.6011024e+02 4.3878708e+01 2.7290266e+01 8.7937007e+02 8.7807673e+02 
7.5840631e+00 2.1546467e+12 9.8447062e-02 3.4420038e-02 2.4705436e+01 8.8798035e+01 9.2184665e+02 9.0209194e+02 1.4399062e+00 8.8430910e-01 9.3732366e+02 9.3603032e+02 
1.8484039e+01 5.3768518e+14 2.6009679e-01 1.7004736e-02 2.6348984e+02 1.3912877e+02 1.0137058e+03 9.3426814e+02 3.4009865e+02 3.1574806e+02 5.6301687e+02 5.6172353e+02 
1.1064774e+01 1.0648547e+13 9.2138506e-02 5.0068257e-02 4.3458694e+01 9.7025116e+01 9.2299264e+02 8.9085510e+02 6.7488573e+00 4.1180820e+00 9.2937263e+02 9.2807929e+02 
2.6315620e+01 1.0983564e+14 1.2470572e-01 9.8959209e-02 1.0508648e+02 1.3314152e+02 9.1800564e+02 8.5140356e+02 7.4017569e+01 5.1738860e+01 8.4059781e+02 8.3930447e+02 
6.7436643e+00 3.6049253e+11 1.5886007e-01 8.2958929e-03 1.2818625e+01 7.0071507e+01 9.1333886e+02 9.0040393e+02 2.5422179e-01 1.6883853e-01 9.3915471e+02 9.3786137e+02 
4.1738102e+01 2.0488548e+14 2.5662804e-01 2.2233928e-02 1.6380738e+02 6.2061064e+01 9.1029001e+02 8.3266948e+02 1.3965687e+02 1.1177909e+02 7.6564067e+02 7.6434733e+02 
5.3639339e+01 4.6993965e+14 2.3528233e-01 9.7997313e-02 2.0963602e+02 1.6020838e+02 9.6328969e+02 8.9167829e+02 2.9785680e+02 2.7777286e+02 6.1175311e+02 6.1045978e+02 
6.7681370e+00 1.0244209e+12 1.0842133e-01 6.5677313e-02 1.8864239e+01 9.1223598e+01 9.1976612e+02 9.0577979e+02 6.7908923e-01 4.4099622e-01 9.3847874e+02 9.3718540e+02 
4.5192551e+01 2.3171937e+14 1.9020553e-01 2.6766820e-02 1.4588280e+02 6.5824285e+01 9.1887675e+02 8.1138751e+02 1.5965250e+02 1.2248338e+02 7.4726922e+02 7.4597588e+02 
6.8862190e+00 3.5588142e+11 1.6368194e-01 4.2099142e-02 1.2702656e+01 8.0228196e+01 9.1214774e+02 9.0086500e+02 2.4517646e-01 1.7040600e-01 9.3916213e+02 9.3786879e+02 
2.8040840e+01 7.9093157e+13 1.4919217e-01 8.6161380e-02 9.5683270e+01 1.1296853e+02 9.0573561e+02 8.4610762e+02 5.1569476e+01 3.6067002e+01 8.6824256e+02 8.6694921e+02 
1.6221209e+01 1.7242010e+13 1.2955023e-01 8.6016606e-02 5.4757950e+01 9.9759194e+01 9.1122362e+02 8.7791616e+02 1.0353804e+01 6.9305297e+00 9.2374523e+02 9.2245189e+02 
4.7084984e+01 1.9854817e+14 2.1560906e-01 3.1555530e-02 1.4079503e+02 6.1444800e+01 9.0268416e+02 8.0820758e+02 1.3689125e+02 1.0552452e+02 7.7146538e+02 7.7017203e+02 
1.9825087e+01 5.3736030e+13 1.0866782e-01 1.4818348e-02 7.9065262e+01 7.6899785e+01 9.2184582e+02 8.5481913e+02 3.7462473e+01 2.2756318e+01 8.8793531e+02 8.8664197e+02 
4.5515709e+01 2.4378025e+14 1.8540587e-01 2.4706634e-02 1.4720179e+02 6.3711720e+01 9.2202683e+02 8.1038343e+02 1.6707076e+02 1.2845965e+02 7.3921815e+02 7.3792481e+02 
1.7547163e+01 5.1143766e+14 2.6462871e-01 8.1808233e-02 2.6095646e+02 2.0205736e+02 9.9618312e+02 9.4281087e+02 3.2255083e+02 3.0530784e+02 5.7486496e+02 5.7357162e+02 
2.8683289e+01 7.1472383e+13 1.5929970e-01 9.6006766e-02 9.3062848e+01 1.1182006e+02 9.0030295e+02 8.4624207e+02 4.5558325e+01 3.2612485e+01 8.7542662e+02 8.7413328e+02 
1.7419966e+01 4.3180735e+14 2.6652721e-01 4.6493551e-02 2.4687572e+02 1.6798163e+02 9.7755873e+02 9.1559490e+02 2.7539511e+02 2.5201931e+02 6.1656177e+02 6.1526844e+02 
6.2383423e+00 4.1137897e+11 1.4110103e-01 2.3063151e-02 1.3840081e+01 8.0750076e+01 9.1683667e+02 9.0439944e+02 2.8739393e-01 1.8864597e-01 9.3910241e+02 9.3780906e+02 
4.7389313e+01 2.1941956e+14 2.0836018e-01 3.7475105e-02 1.4509772e+02 7.2989509e+01 9.0854674e+02 8.1180666e+02 1.5072767e+02 1.1791988e+02 7.5645176e+02 7.5515842e+02 
4.0658386e+01 1.9821903e+14 2.5798184e-01 7.8193472e-02 1.6324725e+02 1.2054118e+02 9.0349197e+02 8.4740371e+02 1.3237844e+02 1.1190547e+02 7.7068297e+02 7.6938963e+02 
3.6109337e+01 8.8285578e+13 2.5115588e-01 5.2671038e-02 1.1576768e+02 7.8584120e+01 8.8394041e+02 8.3218443e+02 5.6101099e+01 4.3173964e+01 8.6119642e+02 8.5990308e+02 
7.4003620e+00 1.5235116e+12 1.1125962e-01 5.2147568e-02 2.2356359e+01 9.0038760e+01 9.1980065e+02 9.0345818e+02 1.0046190e+00 6.4192354e-01 9.3797354e+02 9.3668020e+02 
2.6601246e+01 4.1407855e+13 1.8228732e-01 8.8093212e-02 7.8631669e+01 9.5857009e+01 8.9260962e+02 8.5016740e+02 2.5174711e+01 1.8296323e+01 9.0216858e+02 9.0087524e+02 
2.5796661e+01 7.8298287e+14 2.3461425e-01 4.4296378e-03 2.8569769e+02 9.6376600e+01 1.1187293e+03 1.0101159e+03 4.8884033e+02 4.7095486e+02 4.6417138e+02 4.6287804e+02 
8.2689114e+00 3.3770591e+12 9.4547965e-02 5.2243874e-02 2.8951725e+01 9.3576663e+01 9.2231976e+02 9.0091144e+02 2.1752542e+00 1.3430971e+00 9.3618918e+02 9.3489584e+02 
6.4705162e+00 1.1391714e+11 2.4165739e-01 5.4786969e-02 7.9363090e+00 7.6717466e+01 9.0637732e+02 8.9933499e+02 7.6546853e-02 5.9874232e-02 9.3943294e+02 9.3813960e+02 
4.7345745e+01 2.0704678e+14 2.1289423e-01 4.1225201e-02 1.4249624e+02 7.4868989e+01 9.0401415e+02 8.1154726e+02 1.4236635e+02 1.1132939e+02 7.6524042e+02 7.6394708e+02 
2.6892086e+01 1.1129097e+14 1.2801199e-01 1.0680214e-02 1.0615971e+02 6.2350061e+01 9.2394774e+02 8.3151970e+02 7.9663886e+01 5.0460890e+01 8.3691469e+02 8.3562135e+02 
3.6474270e+01 6.6742168e+14 2.3619080e-01 2.8566743e-02 2.6289532e+02 1.3933519e+02 1.0604850e+03 9.6372818e+02 4.1846841e+02 3.9782022e+02 5.1307316e+02 5.1177982e+02 
4.1188961e+01 2.0139706e+14 2.5737661e-01 8.5516854e-03 1.6351348e+02 3.0558153e+01 9.1174762e+02 8.3004484e+02 1.3778391e+02 1.0848079e+02 7.6812577e+02 7.6683243e+02 
6.3473778e+00 4.3870080e+11 1.3807468e-01 1.9371654e-02 1.4002681e+01 7.9434031e+01 9.1673953e+02 9.0374234e+02 3.0777065e-01 2.0048774e-01 9.3907130e+02 9.3777796e+02 
1.5919201e+01 1.8751966e+13 1.2297589e-01 5.1150224e-02 5.6053318e+01 9.2545637e+01 9.1460165e+02 8.7536344e+02 1.1818910e+01 7.5445981e+00 9.2186814e+02 9.2057480e+02 
2.9845865e+01 7.7849940e+13 1.6297883e-01 5.9393061e-02 9.6317191e+01 9.5274117e+01 9.0226866e+02 8.3738917e+02 5.1558813e+01 3.5551111e+01 8.6879518e+02 8.6750185e+02 
6.2303205e+00 4.0118033e+11 1.4225461e-01 3.0919118e-02 1.3713799e+01 8.2476254e+01 9.1664628e+02 9.0467078e+02 2.7884866e-01 1.8496497e-01 9.3911426e+02 9.3782092e+02 
7.1214914e+00 1.7936717e+12 9.4411708e-02 7.1341333e-02 2.2785919e+01 9.4662172e+01 9.2191081e+02 9.0560706e+02 1.1543176e+00 7.3065845e-01 9.3774236e+02 9.3644902e+02 
2.4475920e+01 7.1046363e+14 2.4281804e-01 7.0041587e-02 2.8022786e+02 2.0644132e+02 1.0748173e+03 1.0009143e+03 4.4465439e+02 4.2984083e+02 4.8903448e+02 4.8774114e+02 
2.4875843e+01 4.7154421e+13 1.5454939e-01 4.5383894e-02 7.9961525e+01 8.5040411e+01 9.0417924e+02 8.4788841e+02 3.0661310e+01 2.0385917e+01 8.9583414e+02 8.9454080e+02 
4.8065628e+01 3.0877862e+14 2.4731366e-01 3.0666775e-02 1.8439718e+02 7.8071672e+01 9.2628470e+02 8.3806805e+02 2.0232623e+02 1.7202227e+02 6.9863675e+02 6.9734342e+02 
2.1767517e+01 3.9784471e+13 1.3751726e-01 9.3245862e-02 7.3960599e+01 1.0781601e+02 9.0731456e+02 8.6298733e+02 2.4444701e+01 1.6749419e+01 9.0366559e+02 9.0237225e+02 
6.4724073e+00 7.2044734e+11 1.1992768e-01 2.8093450e-02 1.6933752e+01 8.4375958e+01 9.1920123e+02 9.0484748e+02 4.9750594e-01 3.1681807e-01 9.3877425e+02 9.3748091e+02 
4.8652718e+01 2.3881872e+14 2.1024230e-01 9.4394828e-02 1.5008401e+02 1.2368232e+02 9.0413310e+02 8.2969192e+02 1.6050075e+02 1.3480259e+02 7.4323411e+02 7.4194078e+02 
6.2851572e+00 4.4485522e+11 1.3454138e-01 1.3923631e-02 1.4012538e+01 7.7796234e+01 9.1721874e+02 9.0384000e+02 3.1366203e-01 2.0210811e-01 9.3906391e+02 9.3777056e+02 
5.4324402e+01 3.5465572e+14 2.0828117e-01 7.7010409e-02 1.7228648e+02 1.2316451e+02 9.3036201e+02 8.3871202e+02 2.2980245e+02 2.0081339e+02 6.7395420e+02 6.7266087e+02 
4.0249718e+01 4.0938263e+14 2.4765390e-01 3.4138824e-02 2.1837863e+02 1.1627997e+02 9.6374200e+02 8.7942948e+02 2.6283496e+02 2.3459100e+02 6.3783911e+02 6.3654577e+02 
2.3992662e+01 4.3215109e+13 1.5186383e-01 7.3593372e-02 7.7263327e+01 9.8400478e+01 9.0327129e+02 8.5440902e+02 2.7154966e+01 1.8576942e+01 9.0010007e+02 8.9880673e+02 
1.8838457e+01 3.0566253e+13 1.2569772e-01 1.0932037e-02 6.6500550e+01 6.3045860e+01 9.1485221e+02 8.5992218e+02 2.0600775e+01 1.2691185e+01 9.0991842e+02 9.0862509e+02 
2.3907530e+01 7.3723463e+14 2.3701826e-01 9.8917377e-02 2.8179884e+02 2.3105737e+02 1.0830844e+03 1.0177059e+03 4.6092455e+02 4.4871902e+02 4.7788036e+02 4.7658702e+02 
1.1700609e+01 9.2304667e+12 1.0603901e-01 6.5527526e-02 4.2511032e+01 9.6946330e+01 9.1912985e+02 8.9024930e+02 5.7050126e+00 3.6076294e+00 9.3082054e+02 9.2952720e+02 
1.1015455e+01 1.0975463e+13 9.0779200e-02 7.9122389e-03 4.3828023e+01 7.5978041e+01 9.2437754e+02 8.8647318e+02 7.4514342e+00 4.3925173e+00 9.2846124e+02 9.2716790e+02 
2.2865410e+01 6.6360302e+13 1.2202509e-01 1.7452103e-02 8.7116888e+01 7.5321131e+01 9.1888953e+02 8.4634855e+02 4.6222416e+01 2.8694665e+01 8.7680797e+02 8.7551464e+02 
6.2606564e+00 4.0121247e+11 1.3868460e-01 3.6521633e-02 1.3450859e+01 8.3368521e+01 9.1648041e+02 9.0455732e+02 2.7860114e-01 1.8529809e-01 9.3911423e+02 9.3782089e+02 
1.3443294e+01 1.6896261e+13 1.0038944e-01 4.9368262e-02 5.1930784e+01 9.6927597e+01 9.2082479e+02 8.8265862e+02 1.0747417e+01 6.6335968e+00 9.2353933e+02 9.2224599e+02 
6.9800301e+00 1.2796406e+12 1.0824046e-01 3.5737178e-02 2.0802960e+01 8.7633297e+01 9.2062989e+02 9.0410189e+02 8.6462715e-01 5.4189684e-01 9.3820297e+02 9.3690963e+02 
5.2056780e+00 1.4727021e+11 1.7552742e-01 7.8999662e-02 9.7766373e+00 8.7459494e+01 9.1616250e+02 9.0897262e+02 9.9561810e-02 7.3151494e-02 9.3939681e+02 9.3810347e+02 
6.1264682e+00 1.6302662e+11 1.9608003e-01 6.4841824e-02 9.5181076e+00 8.2041485e+01 9.1108982e+02 9.0313480e+02 1.1056677e-01 8.2470082e-02 9.3937768e+02 9.3808435e+02 
5.1483181e+01 2.7919477e+14 2.3067081e-01 5.6062077e-02 1.6523096e+02 9.6100137e+01 9.1105569e+02 8.2532565e+02 1.8393501e+02 1.5509077e+02 7.1791996e+02 7.1662662e+02 
5.4595455e+01 4.1698056e+14 2.3184863e-01 7.8661290e-02 1.9575801e+02 1.3466529e+02 9.4689751e+02 8.6523925e+02 2.6633357e+02 2.4198811e+02 6.3980722e+02 6.3851388e+02 
4.2404053e+01 1.5581564e+14 2.4716207e-01 3.7470716e-02 1.4070096e+02 7.0573245e+01 8.9420469e+02 8.2217629e+02 1.0541601e+02 8.2085667e+01 8.0405337e+02 8.0276003e+02 
1.9613605e+01 5.3224724e+13 1.0762231e-01 5.9112918e-02 7.8676109e+01 1.0824746e+02 9.2009939e+02 8.6325019e+02 3.5255267e+01 2.2387988e+01 8.9008012e+02 8.8878678e+02 
7.4236917e+00 2.1712229e+12 9.4002672e-02 5.3444721e-02 2.4487779e+01 9.2894469e+01 9.2225905e+02 9.0375383e+02 1.4175742e+00 8.7960034e-01 9.3734845e+02 9.3605512e+02 
3.7405891e+01 1.2472437e+14 1.8453141e-01 4.0706171e-02 1.1589037e+02 7.8444992e+01 9.0095162e+02 8.1820479e+02 8.5719257e+01 6.0879974e+01 8.2844042e+02 8.2714709e+02 
1.9655121e+01 5.6309350e+14 2.5192964e-01 7.7668463e-02 2.6424168e+02 2.0298051e+02 1.0153267e+03 9.5388226e+02 3.5447096e+02 3.3675825e+02 5.5070523e+02 5.4941190e+02 
4.8512791e+01 2.2436943e+14 2.1492243e-01 9.1163676e-02 1.4726410e+02 1.1828467e+02 9.0013441e+02 8.2689940e+02 1.5130483e+02 1.2620938e+02 7.5309363e+02 7.5180029e+02 
4.5157722e+01 2.0232324e+14 2.4753509e-01 5.9247643e-02 1.5527982e+02 9.7102910e+01 9.0016989e+02 8.3034961e+02 1.3683381e+02 1.1258889e+02 7.6839336e+02 7.6710002e+02 
6.3072543e+00 4.8459432e+11 1.3409193e-01 6.8253145e-02 1.4671282e+01 8.8333540e+01 9.1712478e+02 9.0616219e+02 3.2696883e-01 2.2319185e-01 9.3903034e+02 9.3773699e+02 
3.7881489e+01 9.4828868e+13 2.2465385e-01 8.5449565e-04 1.1065448e+02 2.1002235e+00 8.8923275e+02 8.1164912e+02 6.4316527e+01 4.5055187e+01 8.5388794e+02 8.5259460e+02 
2.0322971e+01 5.7232479e+14 2.5452590e-01 2.0660667e-02 2.6634525e+02 1.4516038e+02 1.0258864e+03 9.4364997e+02 3.6111339e+02 3.3786590e+02 5.4732215e+02 5.4602881e+02 
8.4382420e+00 2.8321645e+12 1.0581169e-01 8.5804400e-02 2.7830719e+01 9.5946226e+01 9.1972260e+02 9.0206141e+02 1.7561071e+00 1.1434634e+00 9.3678059e+02 9.3548725e+02 
2.5041420e+01 8.0896595e+14 2.3229565e-01 5.4757701e-02 2.8841084e+02 1.9918230e+02 1.1242446e+03 1.0356790e+03 5.0530761e+02 4.9176043e+02 4.5309884e+02 4.5180550e+02 
2.9456408e+01 4.4096191e+14 2.5125453e-01 1.3267679e-02 2.3617748e+02 1.0442417e+02 9.8218143e+02 8.9697035e+02 2.8234328e+02 2.5285248e+02 6.1639934e+02 6.1510600e+02 
2.4790308e+01 6.4647609e+13 1.3644101e-01 5.2571856e-02 8.7816895e+01 9.8308933e+01 9.1145669e+02 8.4837405e+02 4.3065609e+01 2.8301456e+01 8.7991569e+02 8.7862234e+02 
3.7537247e+01 1.1053832e+14 1.9654438e-01 3.7827646e-02 1.1233833e+02 7.0417805e+01 8.9504614e+02 8.1766028e+02 7.5149332e+01 5.3561719e+01 8.4059107e+02 8.3929773e+02 
4.1719139e+01 1.2322666e+14 2.3830202e-01 5.1102602e-02 1.2385910e+02 7.5679324e+01 8.8426238e+02 8.1837237e+02 8.1925725e+01 6.2963435e+01 8.3103031e+02 8.2973697e+02 
4.3422634e+01 1.4898978e+14 2.1916378e-01 1.3621764e-02 1.2799546e+02 3.0334486e+01 8.9576537e+02 8.0487648e+02 1.0314266e+02 7.5299825e+01 8.0909328e+02 8.0779994e+02 
5.4655682e+01 4.8460878e+14 2.3233701e-01 8.4583547e-02 2.0994540e+02 1.4992183e+02 9.6994880e+02 8.9020735e+02 3.0727298e+02 2.8557401e+02 6.0492941e+02 6.0363608e+02 
2.5259148e+01 2.5432516e+14 2.6332465e-01 9.9405991e-02 1.9941449e+02 1.6991973e+02 9.3021946e+02 8.8878076e+02 1.6560328e+02 1.4741014e+02 7.2598115e+02 7.2468781e+02 
4.2439972e+01 1.9234825e+14 1.8659920e-01 5.7733607e-02 1.3586311e+02 9.9930854e+01 9.0958019e+02 8.1923933e+02 1.3270801e+02 1.0143777e+02 7.7504988e+02 7.7375654e+02 
9.3682842e+00 1.0998257e+13 7.1462192e-02 3.6352048e-02 4.1565682e+01 9.8253698e+01 9.2840704e+02 8.9475626e+02 7.1857683e+00 4.2144415e+00 9.2883814e+02 9.2754480e+02 
4.2628029e+01 1.5284849e+14 2.0737222e-01 2.2859636e-02 1.2732414e+02 4.9466649e+01 8.9886290e+02 8.0736681e+02 1.0591860e+02 7.7278509e+01 8.0588015e+02 8.0458680e+02 
2.7308563e+01 4.9143414e+13 1.7618550e-01 3.0111198e-02 8.3175989e+01 6.7103495e+01 8.9838612e+02 8.3968340e+02 3.2101059e+01 2.1585189e+01 8.9393013e+02 8.9263679e+02 
2.1721983e+01 4.5642383e+14 2.5890326e-01 4.7531565e-02 2.4694192e+02 1.6700423e+02 9.8399757e+02 9.1738667e+02 2.9023101e+02 2.6663678e+02 6.0501969e+02 6.0372635e+02 
2.6452934e+01 7.2610885e+14 2.4059363e-01 7.0445540e-03 2.8031280e+02 1.0683668e+02 1.0906112e+03 9.8831525e+02 4.5393463e+02 4.3430066e+02 4.8535286e+02 4.8405952e+02 
4.8010986e+01 4.1474432e+14 2.4466068e-01 3.0117050e-02 2.0922151e+02 9.2246004e+01 9.5891524e+02 8.6585051e+02 2.6617493e+02 2.3705536e+02 6.3824630e+02 6.3695295e+02 
3.9181931e+01 1.7047079e+14 2.6013094e-01 1.7306585e-02 1.5511477e+02 5.2619654e+01 9.0561948e+02 8.3245228e+02 1.1586084e+02 9.0271415e+01 7.9174177e+02 7.9044843e+02 
1.7466982e+01 5.0006764e+14 2.6780754e-01 5.7448378e-02 2.6004956e+02 1.8340954e+02 9.9530968e+02 9.3495708e+02 3.1607763e+02 2.9605822e+02 5.8078716e+02 5.7949383e+02 
3.5663361e+01 2.9606216e+14 2.5536662e-01 7.7224541e-03 1.9893399e+02 5.3971637e+01 9.3999630e+02 8.5651877e+02 1.9521532e+02 1.6290953e+02 7.0235357e+02 7.0106023e+02 
6.3137813e+00 6.4745085e+11 1.2294833e-01 9.8726258e-02 1.6450917e+01 9.2589119e+01 9.1859115e+02 9.0810395e+02 4.2161522e-01 2.9139500e-01 9.3887189e+02 9.3757854e+02 
4.9728874e+01 2.6213028e+14 2.3576103e-01 2.5120243e-02 1.6459700e+02 5.7179367e+01 9.1231826e+02 8.1790850e+02 1.7456394e+02 1.4246692e+02 7.2831789e+02 7.2702455e+02 
6.3338809e+00 2.4291741e+11 1.7295930e-01 5.0865238e-02 1.1105663e+01 8.1897256e+01 9.1263280e+02 9.0299120e+02 1.6669365e-01 1.1856485e-01 9.3928811e+02 9.3799477e+02 
5.4298481e+01 3.5549246e+14 2.3105119e-01 3.4437791e-02 1.8154504e+02 7.5998391e+01 9.3343330e+02 8.3253268e+02 2.3103708e+02 1.9928361e+02 6.7349382e+02 6.7220049e+02 
3.1373497e+01 6.0094805e+13 1.9916128e-01 3.6511287e-03 9.1117209e+01 1.1729651e+01 8.9284868e+02 8.2494625e+02 4.0130663e+01 2.7008161e+01 8.8381680e+02 8.8252346e+02 
8.9003334e+00 7.6264741e+12 7.6684117e-02 1.4338891e-02 3.7132264e+01 8.7038463e+01 9.2724129e+02 8.9480791e+02 5.1686690e+00 3.0103436e+00 9.3180757e+02 9.3051423e+02 
3.6257927e+01 1.0657202e+14 1.8948191e-01 1.7319461e-02 1.1023324e+02 4.5136428e+01 8.9916292e+02 8.1526242e+02 7.3480280e+01 5.0518001e+01 8.4335613e+02 8.4206279e+02 
4.1054272e+01 1.7244369e+14 1.8679850e-01 5.1820012e-02 1.3086777e+02 9.3084430e+01 9.0699123e+02 8.1793677e+02 1.1922068e+02 8.9111072e+01 7.9009645e+02 7.8880311e+02 
4.5556713e+01 2.3766586e+14 2.5067458e-01 7.6838954e-03 1.6789249e+02 2.3990030e+01 9.1521436e+02 8.2448622e+02 1.6196583e+02 1.3007176e+02 7.4327160e+02 7.4197826e+02 
5.4216358e+01 4.7695780e+14 2.3357891e-01 4.7194149e-02 2.0955121e+02 1.1116984e+02 9.7293869e+02 8.7679253e+02 3.0361744e+02 2.7720947e+02 6.0865563e+02 6.0736229e+02 
2.6844761e+01 7.2988366e+14 2.4061333e-01 8.6110151e-03 2.8059693e+02 1.1275249e+02 1.0921698e+03 9.9024472e+02 4.5635191e+02 4.3700966e+02 4.8401475e+02 4.8272142e+02 
3.7115665e+01 5.6616997e+14 2.4053763e-01 3.6838387e-02 2.4827420e+02 1.4268577e+02 1.0185966e+03 9.3007840e+02 3.5734640e+02 3.3395454e+02 5.5750204e+02 5.5620870e+02 
2.3391516e+01 8.9506422e+13 1.1377579e-01 9.7503507e-02 9.5807781e+01 1.3031015e+02 9.1941464e+02 8.5791294e+02 5.9569209e+01 4.0503912e+01 8.5836953e+02 8.5707619e+02 
1.3558718e+01 2.4515971e+13 8.6629830e-02 4.7361095e-02 5.7233952e+01 1.0182638e+02 9.2480476e+02 8.8110790e+02 1.5923037e+01 9.6429689e+00 9.1631208e+02 9.1501874e+02 
2.0089752e+01 3.5869289e+13 1.2871100e-01 6.3449650e-02 7.0607405e+01 9.9403606e+01 9.1178524e+02 8.6373749e+02 2.2766913e+01 1.4875957e+01 9.0642918e+02 9.0513584e+02 
5.7185036e+01 3.9046306e+14 2.2130848e-01 3.1806296e-02 1.8161797e+02 7.0129782e+01 9.4289642e+02 8.3249771e+02 2.5242748e+02 2.1963854e+02 6.5514883e+02 6.5385550e+02 
3.4330048e+01 1.5877578e+14 1.5499017e-01 9.9756032e-02 1.2445692e+02 1.3443515e+02 9.1336682e+02 8.3858500e+02 1.0835977e+02 8.1472019e+01 8.0023735e+02 7.9894402e+02 
2.8772955e+01 9.5390922e+13 1.4591648e-01 1.0322827e-02 1.0236787e+02 5.0450459e+01 9.1491912e+02 8.2873504e+02 6.7168131e+01 4.3077264e+01 8.5146813e+02 8.5017479e+02 
4.4505569e+01 5.8124074e+14 2.3758911e-01 1.0719382e-02 2.4219499e+02 6.7807753e+01 1.0243009e+03 9.1780996e+02 3.6676235e+02 3.4072682e+02 5.5458325e+02 5.5328991e+02 
3.3089558e+01 1.4336775e+14 1.5375492e-01 7.5525716e-02 1.1997692e+02 1.2010274e+02 9.1419512e+02 8.3487197e+02 9.8579522e+01 7.1114359e+01 8.1243131e+02 8.1113797e+02 
4.4260036e+01 1.9898750e+14 1.9597623e-01 1.5834866e-02 1.3868703e+02 4.1822080e+01 9.1188567e+02 8.0584344e+02 1.3847726e+02 1.0270932e+02 7.7043849e+02 7.6914515e+02 
4.1171738e+01 2.0921462e+14 1.7466982e-01 4.3697871e-03 1.3901635e+02 1.7152496e+01 9.2312163e+02 8.0594502e+02 1.4638487e+02 1.0569431e+02 7.6213434e+02 7.6084100e+02 
7.6690269e+00 3.2599911e+12 8.3804876e-02 7.4561427e-02 2.7752223e+01 9.8156778e+01 9.2391072e+02 9.0429347e+02 2.0372323e+00 1.2603434e+00 9.3639420e+02 9.3510086e+02 
4.7688366e+01 2.4520740e+14 1.9757336e-01 3.7486589e-02 1.4891878e+02 7.7566454e+01 9.1614757e+02 8.1314102e+02 1.6703926e+02 1.3179222e+02 7.3879144e+02 7.3749810e+02 
2.7506069e+01 7.3034854e+13 1.5005875e-01 8.7826334e-02 9.3133444e+01 1.1202427e+02 9.0491796e+02 8.4780901e+02 4.7172633e+01 3.3017775e+01 8.7371432e+02 8.7242098e+02 
5.2880348e+01 5.7456630e+14 2.3317498e-01 4.1314641e-02 2.2925411e+02 1.1747450e+02 1.0122595e+03 9.1249941e+02 3.6251297e+02 3.3898592e+02 5.6161541e+02 5.6032207e+02 
5.2390938e+01 3.8711208e+14 2.3770419e-01 3.6745291e-02 1.9445900e+02 8.8614315e+01 9.4509506e+02 8.4914695e+02 2.4970148e+02 2.1981518e+02 6.5503903e+02 6.5374570e+02 
3.5455135e+01 1.2599574e+14 2.6402742e-01 2.0470303e-02 1.4114290e+02 5.8750983e+01 8.9946982e+02 8.3720379e+02 8.3379965e+01 6.3564964e+01 8.2846284e+02 8.2716951e+02 
2.0304913e+01 4.8823620e+13 1.1609533e-01 1.3383117e-02 7.7347147e+01 7.1043692e+01 9.1902664e+02 8.5393977e+02 3.3736491e+01 2.0625764e+01 8.9266268e+02 8.9136934e+02 
4.0587410e+01 5.7841667e+14 2.3875411e-01 1.7089781e-02 2.4627821e+02 9.8919605e+01 1.0244107e+03 9.2409674e+02 3.6501332e+02 3.3972341e+02 5.5381349e+02 5.5252015e+02 
3.4228153e+01 1.4218410e+14 1.6011772e-01 9.0689676e-02 1.2013081e+02 1.2530891e+02 9.0968908e+02 8.3602298e+02 9.6703966e+01 7.1512835e+01 8.1394755e+02 8.1265422e+02 
1.2414796e+01 2.8715459e+13 7.1911849e-02 8.6590258e-02 5.7992893e+01 1.1684931e+02 9.2803285e+02 8.8842185e+02 1.7628937e+01 1.0822433e+01 9.1378522e+02 9.1249187e+02 
1.8655039e+01 3.3463311e+13 1.1972082e-01 9.4767245e-02 6.8088244e+01 1.1044186e+02 9.1340747e+02 8.7176365e+02 2.0381600e+01 1.3597836e+01 9.0945288e+02 9.0815954e+02 
1.7215904e+01 1.9750657e+13 1.3298093e-01 4.5869916e-02 5.7652606e+01 8.7761082e+01 9.1144462e+02 8.7065423e+02 1.2508771e+01 8.0598226e+00 9.2085018e+02 9.1955683e+02 
2.2084290e+01 6.1083381e+14 2.5038597e-01 5.3886741e-02 2.6997995e+02 1.8605546e+02 1.0357391e+03 9.6259832e+02 3.8385296e+02 3.6500512e+02 5.3013393e+02 5.2884059e+02 
2.5393158e+01 8.1608929e+14 2.3170896e-01 1.8352122e-02 2.8884218e+02 1.4700414e+02 1.1335840e+03 1.0283651e+03 5.0951591e+02 4.9374484e+02 4.5196899e+02 4.5067565e+02 
5.4238068e+01 4.1156239e+14 2.3304169e-01 3.0820464e-02 1.9555089e+02 7.8016785e+01 9.5221519e+02 8.4914552e+02 2.6466150e+02 2.3393471e+02 6.4258212e+02 6.4128879e+02 
2.2661566e+01 6.7006946e+14 2.4646622e-01 1.6131358e-02 2.7697424e+02 1.3878810e+02 1.0650223e+03 9.7281666e+02 4.2013653e+02 3.9950558e+02 5.0573746e+02 5.0444412e+02 
2.8628382e+01 7.5079297e+14 2.3794098e-01 7.0032399e-02 2.8117013e+02 2.0584220e+02 1.0930994e+03 1.0147874e+03 4.6961253e+02 4.5566270e+02 4.7534120e+02 4.7404787e+02 
